727,Pan 4,$0.00,$4.00,$0.00,0,0,Tienda
7506310000000,Solero Uva,$0.00,$10.00,$0.00,6,0,Holanda
75051372,Halls 2�s,$0.00,$1.50,$0.00,0,0,Dulces
369,Chile Verde,$0.00,$7.50,$0.00,0,0,Verdura
75001339,Malboro Rojo 114,$0.00,$35.00,$0.00,0,0,Tienda
TORTILLAS,Tortillas,$0.00,$14.00,$0.00,0,0,Tienda
75045661,TRIDENT MANGO 4P,$1.00,$1.50,$1.50,23,0,Dulces
7502220000000,Nutri Leche 1l,$12.00,$14.00,$0.00,0,0,Tienda
74323088168,Cajeta Coronado,$0.00,$30.00,$0.00,0,0,Tienda
36731324009,Gatorade 1L,$0.00,$21.50,$0.00,0,0,Tienda
ROLLO PETLO,Rollo Petalo,$0.00,$7.00,$0.00,0,0,Tienda
383,Frijol Negro 500g,$0.00,$13.00,$0.00,0,0,Tienda
FRIJOL,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
1649,14 Pesos,$0.00,$14.00,$0.00,0,0,Tienda
7501090000000,La Corona,$19.00,$25.00,$0.00,0,0,- Sin Departamento -
75030728,Marboro Velvet Fusion,$0.00,$48.00,$0.00,5,0,Tienda
PAL,Pal Perro,$15.00,$19.50,$18.00,0,0,Tienda
97339000030,Salsa Valentina 1 Lt,$0.00,$16.00,$0.00,0,0,Tienda
574,Limon 1k,$8.00,$10.50,$0.00,0,0,Verdura
62,Aguacate 1k,$0.00,$40.00,$0.00,0,0,Verdura
4008320000000,Foco Alogeno,$14.00,$17.00,$17.00,0,0,Tienda
253,Chile De Arbol Ik,$0.00,$100.00,$0.00,0,0,Tienda
7506190000000,Vive 100,$11.50,$15.00,$15.00,17,0,Tienda
75036409,Danette Vainilla 100g,$0.00,$5.00,$0.00,1,0,Danone
1588,8 Pesos,$0.00,$8.00,$0.00,0,0,Tienda
738545000000,Salsa La Botanera 379g,$0.00,$9.00,$0.00,0,0,Tienda
75001759,Boing 250ml Mango,$4.00,$5.50,$0.00,20,0,Tienda
7790070000000,Always Normal FlexiAlas,$15.00,$19.50,$19.50,0,0,Tienda
PAPA,Papa,$12.00,$13.00,$0.00,0,0,Verdura
75043308,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
7502230000000,Skwinklote,$5.00,$7.00,$7.00,46,0,Dulces
1038,500g Calabaza,$2.50,$3.00,$0.00,0,0,Verdura
734,Pan 5,$0.00,$5.00,$0.00,0,0,Tienda
41789001918,Sopa Maruchan Pollo,$7.00,$8.50,$7.00,57,0,Tienda
888,Queso A�ejo 500g,$0.00,$47.50,$0.00,0,0,lacteos y embutidos
7791290000000,Sedal Ceramidas 200ml,$13.50,$17.00,$0.00,0,0,Farmacia
468,Jamon De Cerdo 1k,$0.00,$80.00,$0.00,0,0,lacteos y embutidos
75041762,Bubalo Chile,$0.00,$1.00,$0.00,9,0,Tienda
75020613,Danonino Batible Fre,$2.50,$3.00,$0.00,4,0,Danone
VASO SUELTO,,$0.00,$1.00,$0.00,0,0,- Sin Departamento -
75005443,Aceite 123 500ml,$10.00,$13.00,$13.00,31,0,Tienda
78603752,Tic Tac Naranja,$0.00,$6.00,$0.00,0,0,Dulces
75050450,Marlboro Ruby,$0.00,$48.00,$0.00,5,0,Tienda
864,Queso Crema 250g,$0.00,$23.50,$0.00,0,0,lacteos y embutidos
1519,1 Peso,$0.00,$1.00,$0.00,0,0,Tienda
9002490000000,Red Bull,$22.00,$29.00,$0.00,38,0,vino
1458,Platano 1k,$8.00,$10.50,$0.00,0,0,Verdura
75037048,Delicados,$0.00,$30.00,$0.00,0,0,vino
75053260,Mui-bon,$0.00,$3.00,$0.00,5,0,Dulces
JAMON DE PAVO,,$0.00,$100.00,$0.00,0,0,lacteos y embutidos
789,Queso Fresco 1k,$0.00,$106.00,$0.00,0,0,lacteos y embutidos
CROKETAS,Croketas,$0.00,$17.00,$0.00,11.07,0,Tienda
725226000000,Pulparindo Sandia,$1.50,$1.50,$0.00,0,0,Dulces
2201302,Orbit Fresa,$0.00,$2.00,$0.00,0,0,Dulces
75001834,Boing 250ml Uva Tetr,$4.00,$5.50,$5.50,27,0,Tienda
LECHGA,,$0.00,$12.00,$0.00,0,0,- Sin Departamento -
7501040000000,Yoplait Vasito 125g,$0.00,$4.00,$0.00,0,0,Tienda
75022983,Canels Rojo,$0.00,$1.00,$0.00,30,0,Gamesa
871,Queso A�ejo 1k,$0.00,$100.00,$0.00,0,0,lacteos y embutidos
7312040000000,Absolut Citron,$209.00,$250.00,$0.00,1,0,vino
78924468,Dove,$25.00,$32.50,$0.00,0,0,Tienda
7506160000000,Huevo Iron Man Chocolate,$0.00,$14.00,$0.00,2,0,Tienda
7501510000000,Sangria Cacera 600Ml,$0.00,$9.00,$0.00,0,0,Refresco
698451000000,Tequila Casco Viejo,$77.00,$100.00,$0.00,3,0,vino
7503000000000,Vanish 925ml Quitama,$0.00,$30.00,$0.00,12,0,- Sin Departamento -
99176316831,Cepillo Colgate,$8.00,$12.00,$0.00,0,0,Farmacia
78928503,Dove,$0.00,$32.50,$0.00,0,0,Tienda
75003135,Boing 500ml Guayaba,$6.00,$9.00,$8.00,14,0,Tienda
613009000000,Arizonas Kiwi 680ml,$0.00,$11.00,$0.00,2,0,Tienda
2526719,Duvalin,$1.00,$2.00,$2.00,0,0,Dulces
75002275,Choco Roles 67g,$7.50,$12.00,$0.00,3,0,Marinela
7507430000000,Cuchara Sopera 25 Pz,$0.00,$7.00,$0.00,50,0,Tienda
754279000000,Paleta Pollo,$0.00,$1.50,$0.00,35,0,Tienda
36731321008,Gatorade De 1 L,$0.00,$21.00,$0.00,0,0,Tienda
1601,10 Pesos,$0.00,$10.00,$0.00,0,0,Tienda
75003425,Gerber 2da Etapa,$0.00,$12.00,$0.00,2,0,Tienda
CUBRBOCAS,,$0.00,$1.50,$0.00,0,0,Farmacia
608049000000,Recogedor De Basura,$11.00,$14.50,$14.50,0,0,Tienda
352,Chile Verde 500g,$0.00,$13.00,$0.00,0,0,Verdura
840004000000,Webo Chavo,$11.50,$15.00,$15.00,0,0,Dulces
PILONCILLO,Piloncillo,$9.00,$18.00,$0.00,0,0,Tienda
FIBRA ESPIRAL,Fibra Espiral,$0.00,$5.00,$0.00,18,0,Tienda
COCA VIDRIO 237ML,COCA VIDRIO 237ML,$0.00,$6.50,$0.00,24,0,Refresco
74323083620,Cajeta Coronado Envin370,$26.00,$34.00,$0.00,2,0,- Sin Departamento -
706461000000,Muecas Pepino 25g,$4.00,$5.00,$0.00,10,0,Dulces
659190000000,Ricaleta Tamarindo 2,$0.00,$2.00,$0.00,2,0,Dulces
765,Queso Manchego 500g,$0.00,$65.00,$0.00,0,0,lacteos y embutidos
FIBRA ESPONJA,Fibra Esponja,$7.00,$9.00,$0.00,10,0,Tienda
75007614,CocaCola 600 ml,$9.00,$12.00,$0.00,35,0,Refresco
745819000000,Jabon Rosa Floral 350g,$0.00,$13.00,$0.00,7,0,Tienda
75000615,Cloralex 950ml,$7.00,$10.00,$10.00,1,0,Detergentes
75026202,Gelatina Dany Nara,$3.00,$4.00,$0.00,0,0,Tienda
7502000000000,Veladora Limonera La Gloria,$8.00,$11.00,$11.00,0,0,Tienda
754177000000,Winis,$0.00,$2.00,$0.00,0,0,Dulces
75051884,Clorets 4,$0.00,$2.00,$0.00,22,0,Dulces
25046150137,Chocolate Bocadin,$0.00,$1.50,$0.00,17,0,Dulces
284,Chile Guajillo 1k,$0.00,$100.00,$0.00,0,0,Tienda
706460000000,Whiskas,$5.00,$7.00,$0.00,2,0,Tienda
34587090253,Sal Bote120g,$0.00,$6.00,$0.00,11,0,Tienda
FLOR,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
80741251,Kinder,$14.00,$16.00,$0.00,0,0,Tienda
TOMATE,Tomate,$18.00,$20.00,$0.00,0,0,Verdura
MAZ,MAZAPANCITO,$1.00,$1.00,$1.00,0,0,Dulces
673,Piloncillo 500g,$0.00,$9.00,$0.00,0,0,Tienda
3614220000000,Play Boy Malibu,$38.00,$48.00,$0.00,0,0,Farmacia
75002084,Lechita Alpura  Fresa 250ml,$6.00,$8.50,$8.50,4,0,Alpura
260,Chile De Arbol 500g,$0.00,$50.00,$0.00,0,0,Tienda
75012076,Kisses Almendras,$69.00,$100.00,$0.00,1,0,Tienda
34587090468,Sal Chile Limon,$0.00,$14.00,$0.00,16,0,Tienda
789742000000,Raffaello 60g,$27.00,$35.00,$0.00,0,0,Dulces
78929371,Rexona,$20.00,$26.00,$0.00,0,0,Tienda
1557,5 Pesos,$0.00,$5.00,$0.00,0,0,Tienda
55,Avena 250g,$0.00,$6.00,$0.00,0,0,Tienda
QUESO PANELA,Queso Panela,$0.00,$110.00,$0.00,0,0,- Sin Departamento -
75018795,Crema Hinds,$8.50,$11.00,$0.00,1,0,Farmacia
536,Jitomate 250g,$2.00,$3.00,$0.00,0,0,Verdura
41789001864,Sopa Maruchan CamLimHab,$7.00,$8.50,$0.00,103,0,Tienda
75043742,Bubulubu Platano,$0.00,$1.00,$0.00,3,0,Tienda
1410,Papaya 250g,$0.00,$3.50,$0.00,0,0,Verdura
7506300000000,Pantene Sobre,$0.00,$2.50,$0.00,30,0,Tienda
7503020000000,Palomitas Caramelo,$0.00,$5.00,$0.00,0,0,Cariocas
42187363,Nivea,$0.00,$31.00,$0.00,0,0,Tienda
75020149,Kiss,$15.00,$19.50,$0.00,0,0,- Sin Departamento -
FRIJOL NEGRO,Frijol Negro,$13.00,$26.00,$0.00,0,0,Tienda
75038649,Bonafont Kids,$0.00,$4.50,$0.00,22,0,Agua
27000384954,Salsa Barbecue,$23.00,$30.00,$30.00,0,0,Tienda
7898020000000,Ferrero Rocher Diama,$127.00,$165.00,$0.00,1,0,Tienda
NOPAL,Nopal,$0.00,$2.00,$0.00,0,0,Verdura
75009083,Gelatina Dany 125g P,$0.00,$5.00,$0.00,3,0,Danone
1526,2 Pesos,$0.00,$2.00,$0.00,0,0,Tienda
1397,Papaya 1k,$0.00,$13.00,$0.00,0,0,Verdura
420,Frijol Flor De Mayo 250g,$0.00,$7.00,$0.00,0,0,Tienda
8410110000000,Torres 5,$156.00,$203.00,$190.00,0,0,vino
VEL,VELITA,$0.50,$1.00,$0.50,0,0,Dulces
6931580000000,Palillos,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
75003159,Boing 500ml Manzana,$7.00,$9.00,$8.00,16,0,Tienda
75020446,Brandy Don Pedro 200Ml,$29.00,$38.00,$0.00,6,0,vino
307,Chile Guajillo 250g,$0.00,$25.00,$0.00,0,0,Tienda
75038960,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
40232798467,Red Cola 500 Ml,$0.00,$5.00,$0.00,0,0,Refresco
75028855,Brandy Don Pedro 200,$27.00,$35.00,$0.00,22,0,- Sin Departamento -
75027285,Cerveza Negra Modelo,$0.00,$12.00,$0.00,4,0,Tienda
744886000000,Jarrto Tutifruti,$11.00,$15.00,$0.00,9,0,Refresco
PASA,Pasa,$44.00,$66.00,$0.00,0,0,Tienda
36731503008,Gatorade Lima Limon 500ml,$12.50,$15.00,$15.00,3,0,Tienda
75051365,,$0.00,$1.50,$0.00,0,0,Dulces
78009233,DesodAxe Barra Cab54g,$0.00,$40.00,$0.00,1,0,Tienda
7503010000000,Vainilla Gard,$5.00,$7.00,$6.50,5,0,Tienda
75045463,Axe Barra 54g,$0.00,$40.00,$0.00,1,0,Tienda
7500330000000,Sangria 600 Ml,$10.00,$9.00,$0.00,1,0,Refresco
7500480000000,Rias Doradas 224g,$18.00,$22.00,$0.00,1,0,Gamesa
75045654,TRIDENT FRESA 4P,$1.00,$1.50,$1.50,26,0,Dulces
CHILE DE ARBOL,Chile De Arbol,$78.00,$105.00,$0.00,0,0,Tienda
750107,Kiyakis,$4.00,$5.00,$0.00,10,0,Barcel
FIBRA AJAX,Fibra Ajax,$0.00,$2.00,$0.00,100,0,- Sin Departamento -
1632,13 Pesos,$0.00,$13.00,$0.00,0,0,Tienda
75002244,Napolitano 60g,$6.00,$10.00,$0.00,1,0,Marinela
78924338,Rexona,$0.00,$26.00,$0.00,0,0,Tienda
ZANAHORIA,Zanahoria,$12.00,$14.00,$0.00,0,0,Verdura
75024703,Nucita Trisabor,$0.00,$2.00,$0.00,4,0,Tienda
36731106049,Gatorade Uva,$0.00,$16.00,$0.00,1,0,- Sin Departamento -
7500440000000,Salvo Limon 500ml,$20.00,$24.00,$0.00,4,0,Tienda
75025663,Victoria Desechable,$0.00,$14.00,$0.00,0,0,vino
70330717534,Rastrillo Bic Comfor,$0.00,$15.00,$0.00,9,0,- Sin Departamento -
75027278,Modelo Especial,$0.00,$12.00,$0.00,4,0,Tienda
RULECITOS DE CANELA,,$0.00,$7.00,$0.00,0,0,- Sin Departamento -
MANDARINAS,MANDARINAS,$10.00,$12.00,$0.00,0,0,Verdura
758,Queso Manchego 1k,$0.00,$130.00,$0.00,0,0,lacteos y embutidos
75001957,Jugo Frutsy Uva,$0.00,$4.00,$0.00,0,0,Refresco
567,Lenteja 250g,$0.00,$5.00,$0.00,0,0,Tienda
1595,9 Pesos,$0.00,$9.00,$0.00,0,0,Tienda
70847003656,Monster 473 Ml,$21.00,$27.00,$27.00,18,0,vino
TAMARINDO,Tamarindo,$22.50,$29.00,$0.00,0,0,- Sin Departamento -
75054014,Mui-Bon Mini,$0.00,$2.00,$0.00,3,0,Dulces
749969000000,Fibra,$6.50,$8.00,$8.00,0,0,Tienda
222,Chile Pasilla Ik,$0.00,$120.00,$0.00,0,0,Tienda
7506110000000,Trient Rojo,$4.50,$7.00,$7.00,0,0,Dulces
75001766,Boing 250ml Fresa Te,$4.00,$5.50,$5.50,3,0,Tienda
75041731,Orbit Menta,$0.00,$2.00,$0.00,0,0,Dulces
75002794,Shampoo Palm Optims,$22.00,$26.50,$0.00,0,0,Tienda
1021,1 Kg Calabaza,$5.00,$6.50,$0.00,0,0,Verdura
1045,250g Calabaza,$1.50,$2.00,$0.00,0,0,Verdura
7501100000000,Veladora Papel Farol,$11.50,$13.50,$13.50,31,0,Tienda
CHILE VERDE,Chile Verde,$21.00,$27.00,$0.00,0,0,Tienda
8308315,Cigarros Camel,$42.00,$48.00,$0.00,5,0,Tienda
604,Maiz Palomero,$0.00,$24.00,$0.00,0,0,Verdura
75018047,Choco mazapan,$2.00,$3.00,$0.00,45,0,Dulces
POBLANO,Poblano,$0.00,$13.00,$0.00,0,0,Verdura
75019907,Clorets 2s Yerbabuen,$0.00,$2.00,$0.00,0,0,- Sin Departamento -
75022907,CigDelicCFiltro C14 P,$32.00,$35.00,$0.00,5,0,Tienda
759687000000,Elote Vero 16g,$0.00,$1.50,$0.00,11,0,Tienda
1366,Papa 1k,$12.00,$16.00,$0.00,0,0,Verdura
48,Avena 500g,$0.00,$12.00,$0.00,0,0,Tienda
PANQUECITO,Panquecito,$0.00,$3.00,$0.00,17,0,Tienda
1298,Manzana 250g,$0.00,$6.50,$0.00,0,0,Verdura
56100024798,Toalla Always NoctC8 Fl,$19.00,$24.00,$24.00,1,0,Tienda
1564,6 Pesos,$0.00,$6.00,$0.00,0,0,Tienda
75049102,Nucita,$1.00,$2.00,$0.00,0,0,- Sin Departamento -
796,Queso Fresco 500g,$0.00,$50.00,$0.00,0,0,lacteos y embutidos
CABRITO 375ML,Tequila Cabrito 375ml,$0.00,$75.00,$0.00,1,0,vino
719886000000,Plonetes,$0.00,$3.00,$3.00,0,0,Dulces
7501430000000,Vaso Termico N 10,$6.00,$9.00,$9.00,21,0,Tienda
36731322005,Gatorade Limonada 1l,$18.00,$21.50,$0.00,0,0,Tienda
75022976,Canels Rosa,$0.00,$0.50,$0.00,30,0,Dulces
7502010000000,Veladora Semanaria,$19.50,$24.00,$21.00,11,0,Tienda
CHILE ANCHO,Chile Ancho,$120.00,$156.00,$0.00,3.9,0,Tienda
475,Jamon De Puerco,$0.00,$41.00,$0.00,0,0,lacteos y embutidos
75009076,Gelatina Fresa 125,$0.00,$5.00,$0.00,3,0,Danone
7432354,BubuLubu Ricolino 35g,$4.50,$7.00,$0.00,2,0,Barcel
