Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
7501000000000,Ensalada De Legumbre,$9.00,$11.00,$0.00,2,0,Tienda
7501000000000,Ensalada De Legumbre,$0.00,$15.00,$0.00,36,0,herdes
7501020000000,Ensalada De Verduras,$5.50,$7.00,$7.00,10,0,Tienda
7501020000000,Ensalada La Coste�a410g,$9.00,$12.00,$12.00,4,0,Tienda
7501030000000,Ensueo 850 Ml Fresca Ar,$0.00,$15.00,$0.00,2,0,Tienda
7501030000000,Ensueo 850ml Fresco,$12.50,$15.00,$0.00,2,0,Detergentes
7501030000000,Ensueo 850ml Sens,$0.00,$15.00,$0.00,20,0,Tienda
7501030000000,Ensueo Bebe 850ml,$12.50,$15.00,$0.00,0,0,Detergentes
 ESCOBA,Escoba,$0.00,$20.00,$0.00,2,0,Tienda
7502240000000,Escoba Abanico,$0.00,$36.00,$0.00,0,0,Tienda
7502240000000,Escoba Mediana,$0.00,$27.50,$0.00,3,0,Tienda
7501010000000,Escudo Aloe,$0.00,$13.00,$0.00,2,0,Tienda
7501010000000,Escudo Antibacterial 180g,$0.00,$13.00,$0.00,7,0,- Sin Departamento -
7506200000000,Escudo Avena 180g,$0.00,$13.00,$0.00,8,0,Tienda
7501010000000,Escudo Manzanilla,$0.00,$13.00,$0.00,3,0,- Sin Departamento -
7501010000000,Escudo Vitamina E 180g,$0.00,$13.00,$0.00,3,0,Tienda
75001162,Fabuloso 500 ml,$9.00,$10.00,$10.00,5,0,Tienda
7509550000000,Fabuloso Bebe 1 Lt,$0.00,$17.00,$0.00,2,0,Tienda
7509550000000,Fabuloso Cloro 1 L,$14.50,$17.50,$17.50,1,0,Detergentes
7509550000000,Fabuloso Energia Nara 1l,$14.50,$17.50,$17.50,6,0,Detergentes
7501040000000,Fabuloso Fresco Amanecer 1l,$15.00,$17.50,$17.00,11,0,Detergentes
7501040000000,Fabuloso Fresco Amanecer 500ml,$9.00,$10.00,$0.00,8,0,Tienda
7501040000000,Fabuloso Lavanda 1 Lt,$15.00,$17.50,$0.00,8,0,Detergentes
7509550000000,Fabuloso Limpieza Total 1l,$14.50,$17.50,$0.00,0,0,Detergentes
7501040000000,Fabuloso Mar Fresco 1l,$15.00,$17.50,$0.00,9,0,- Sin Departamento -
75001186,Fabuloso Mar Fresco 500ml,$9.00,$10.00,$10.00,5,0,Detergentes
7509550000000,Fabuloso OXY 1 L,$0.00,$17.50,$0.00,5,0,Detergentes
7509550000000,Fabuloso OXY 1 L,$0.00,$17.50,$0.00,7,0,Detergentes
7509550000000,Fabuloso OXY 1 L,$19.00,$22.00,$0.00,12,0,Tienda
7509550000000,Fabuloso Pasion Frutal 1 L,$14.50,$17.50,$17.50,1,0,Detergentes
7501060000000,Fanta,$0.00,$5.00,$0.00,0,0,Refresco
7501060000000,Fanta 25l Limon  P,$0.00,$17.00,$0.00,1,0,Tienda
7501060000000,Fanta 25l Mandarina,$0.00,$18.00,$0.00,5,0,Tienda
7501060000000,Fanta 25l Pia  Pr,$0.00,$18.00,$0.00,3,0,Tienda
7501060000000,Fanta 25l Tutifrut,$0.00,$17.00,$0.00,2,0,Tienda
7501060000000,Fanta 2L,$0.00,$13.00,$12.00,0,0,Refresco
7501060000000,Fanta 2L,$0.00,$13.00,$0.00,3,0,Refresco
7501060000000,Fanta 2l,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7501060000000,Fanta 3 L,$21.00,$28.00,$0.00,3,0,Refresco
7501060000000,Fanta De Naranja 355ml,$7.00,$8.50,$0.00,1,0,fanta
7501060000000,Fanta De Pi�a 355ml,$8.00,$10.00,$0.00,1,0,fanta
7501060000000,Fanta Pi�a 2l,$0.00,$13.00,$0.00,3,0,Refresco
7501100000000,Farolito Baby,$5.00,$6.00,$6.00,0,0,Tienda
8000500000000,Ferrero,$56.00,$72.00,$0.00,0,0,- Sin Departamento -
8000500000000,Ferrero,$95.00,$123.50,$0.00,0,0,- Sin Departamento -
62020028266,Ferrero,$153.00,$199.00,$0.00,0,0,- Sin Departamento -
7861000000000,Ferrero,$42.00,$55.00,$0.00,1,0,- Sin Departamento -
80135500,Ferrero 50gms,$27.50,$36.00,$0.00,2,0,- Sin Departamento -
80135906,Ferrero 62.5gms,$31.00,$40.00,$0.00,4,0,- Sin Departamento -
78909434,Ferrero Rocher 3pz 3,$16.50,$21.50,$0.00,0,0,- Sin Departamento -
7898020000000,Ferrero Rocher Baul,$77.00,$100.00,$0.00,1,0,- Sin Departamento -
7898020000000,Ferrero Rocher Diama,$127.00,$165.00,$0.00,1,0,Tienda
749969000000,Fibra,$10.00,$13.00,$0.00,0,0,Tienda
 FIBRA,Fibra,$4.50,$6.00,$0.00,1,0,Tienda
7006944,Fibra,$4.50,$6.00,$6.00,0,0,Tienda
749969000000,Fibra,$6.50,$8.00,$8.00,0,0,Tienda
 FIBRA AJAX,Fibra Ajax,$0.00,$2.00,$0.00,100,0,- Sin Departamento -
 FIBRA ESPIRAL,Fibra Espiral,$0.00,$5.00,$0.00,18,0,Tienda
 FIBRA ESPONJA,Fibra Esponja,$7.00,$9.00,$0.00,10,0,Tienda
7502240000000,Fibra Fierro,$0.00,$9.00,$0.00,0,0,Tienda
726866000000,Fibra Fregon,$6.00,$7.50,$7.50,0,0,Tienda
75012533,Flan Danette 200g,$0.00,$5.50,$0.00,6,0,Danone
7501200000000,Flan Pronto,$0.00,$8.00,$0.00,0,0,Tienda
7501200000000,Flan Ya Sta,$6.00,$9.50,$9.50,0,0,Tienda
7501030000000,Flash,$0.00,$16.00,$0.00,1,0,Tienda
7501000000000,Flor De Naranjo,$0.00,$8.00,$0.00,1,0,Gamesa
7501000000000,Florentinas Cajeta,$0.00,$10.00,$0.00,0,0,Tienda
7501000000000,Florentinas Fresa,$0.00,$10.00,$0.00,1,0,Tienda
7501030000000,Foca 1Kg,$22.00,$27.00,$27.00,14,0,Detergentes
7501030000000,Foca 250g,$6.00,$7.50,$7.50,23,0,Detergentes
7501030000000,Foca 500g,$11.00,$13.50,$13.50,27,0,Detergentes
46677434816,Foco 14w,$23.00,$30.00,$30.00,0,0,Tienda
4050300000000,Foco 23w Luz Calida,$37.00,$44.50,$44.50,0,0,Tienda
7501030000000,Foco 23w OSRAM,$34.00,$41.00,$0.00,0,0,Tienda
7501030000000,Foco 27w,$37.00,$48.00,$48.00,0,0,Tienda
7501030000000,Foco 30w,$50.00,$65.00,$65.00,0,0,Tienda
4008320000000,Foco Alogeno,$14.00,$17.00,$17.00,0,0,Tienda
6930050000000,Foco Chiyoda,$0.00,$12.00,$0.00,0,0,Tienda
7501030000000,Foco Grd,$155.00,$186.00,$0.00,0,0,Tienda
7501030000000,Foco Luz Calida,$0.00,$44.50,$0.00,0,0,Tienda
4050300000000,Foco Osram 60w,$5.00,$6.00,$6.00,196,0,Tienda
7501030000000,Foco Osram 72w,$13.00,$17.50,$17.50,24,0,Tienda
7501030000000,Foco Osram 80w,$206.00,$268.00,$0.00,2,0,Tienda
7501030000000,Foco Osram Dulux 30w,$45.00,$55.00,$0.00,3,0,Tienda
7501030000000,Foco Osram Led 8.5 W,$41.00,$53.00,$0.00,2,0,Tienda
7501030000000,Foco Osram Luz Calida,$45.00,$58.50,$0.00,1,0,Tienda
7501030000000,Foco Osram Value 23w,$33.50,$43.50,$0.00,2,0,Tienda
7501030000000,Foco Ozram 60,$0.00,$17.50,$0.00,1,0,Tienda
46677286804,Foco Philips 72w,$17.00,$22.00,$22.00,0,0,Tienda
7501060000000,Forti Leche 1L,$13.50,$14.50,$14.00,6,0,Alpura
 FREGON,Fregon,$7.00,$9.00,$0.00,7,0,Tienda
7501060000000,Fresca 3L,$19.00,$23.00,$0.00,3,0,Refresco
7501020000000,Frijol Costea Enter,$9.50,$13.00,$13.00,11,0,Tienda
7501020000000,Frijol Costea Refri,$11.00,$13.50,$13.00,6,0,Tienda
 FRIJOL FLOR DE MAYO,Frijol Flor De Mayo,$10.00,$25.00,$0.00,0,0,Tienda
406,Frijol Flor De Mayo 1k,$0.00,$25.00,$0.00,0,0,Tienda
420,Frijol Flor De Mayo 250g,$0.00,$7.00,$0.00,0,0,Tienda
 FRIJOL,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
 FLOR,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
 FRI,Frijol Flor De Mayo 500g,$0.00,$12.50,$0.00,0,0,Tienda
 FRIJOL NEGRO,Frijol Negro,$13.00,$26.00,$0.00,0,0,Tienda
376,Frijol Negro 1k,$0.00,$26.00,$0.00,0,0,Tienda
390,Frijol Negro 250g,$0.00,$7.00,$0.00,0,0,Tienda
383,Frijol Negro 500g,$0.00,$13.00,$0.00,0,0,Tienda
7501670000000,Frijol Rosa,$0.00,$20.00,$0.00,0,0,Tienda
7501050000000,Frijol Sierra Bayo R,$10.00,$13.00,$13.00,2,0,- Sin Departamento -
7501020000000,Frijoles Bayos Ent 560g,$9.50,$13.00,$13.00,8,0,Tienda
7501020000000,Frijoles Bayos Refr 580g,$11.00,$13.50,$13.50,1,0,Tienda
7501010000000,Fritos Chile y Limn,$6.00,$8.00,$0.00,6,0,Sabritas
7501010000000,Fritos Chorizo Chipo,$6.00,$8.00,$0.00,8,0,Sabritas
7501010000000,Fritos Sal y Limn,$6.00,$8.00,$0.00,3,0,Sabritas
7501010000000,Froot Loops,$0.00,$50.00,$0.00,0,0,Tienda
754178000000,Frosh,$1.00,$1.00,$0.00,23,0,Dulces
754178000000,Frtaffy,$1.00,$1.00,$1.00,0,0,Dulces
754178000000,Frutaffy,$0.00,$2.00,$0.00,0,0,Dulces
754178000000,Frutafi 6g,$0.00,$2.00,$0.00,0,0,- Sin Departamento -
7501060000000,Frutal Durazno,$0.00,$17.50,$0.00,1,0,Alpura
7501060000000,Frutal Mango,$0.00,$17.50,$0.00,0,0,Alpura
7501030000000,Fruti grain,$3.00,$4.00,$0.00,10,0,Bimbo
75001971,Frutsi Mango 250ml,$0.00,$4.00,$0.00,0,0,Tienda
7501010000000,Fufles Queso 120g,$16.00,$20.00,$0.00,3,0,Sabritas
7501060000000,Fuze Tea,$0.00,$10.00,$0.00,0,0,Refresco
75042790,GELATINA DANY COCO LE,$0.00,$4.00,$0.00,0,0,Tienda
7503000000000,Gal Xtreme 500g,$0.00,$20.00,$0.00,20,0,Tienda
7501000000000,Gall Fruts De 104 G,$0.00,$10.00,$0.00,1,0,Tienda
7501390000000,Galleta,$0.00,$1.00,$0.00,59,0,Cariocas
7501030000000,Galleta,$36.00,$47.00,$47.00,0,0,Tienda
7501030000000,Galletas Panditas,$0.00,$6.00,$0.00,3,0,Tienda
7501760000000,Galletas Quaker Chocolate,$0.00,$10.00,$0.00,0,0,- Sin Departamento -
7501030000000,Gansipremio,$0.00,$10.00,$0.00,1,0,Tienda
7501000000000,Gansito,$6.50,$8.00,$0.00,4,0,Marinela
735257000000,Gari Fresa Leche,$7.50,$10.00,$0.00,1,0,Tienda
735257000000,Gari Jerez,$0.00,$10.00,$0.00,2,0,Tienda
735257000000,Gary,$0.00,$10.00,$0.00,2,0,Tienda
735257000000,Gary,$0.00,$10.00,$0.00,3,0,Tienda
735257000000,Gary,$0.00,$10.00,$0.00,3,0,Tienda
7501050000000,Gasa Absorbente,$0.00,$1.50,$0.00,0,0,Tienda
36731324009,Gatorade 1L,$0.00,$21.50,$0.00,0,0,Tienda
36731328007,Gatorade 1L,$0.00,$21.50,$0.00,0,0,Tienda
36731520005,Gatorade 500ml,$0.00,$13.00,$0.00,0,0,Refresco
36731321008,Gatorade De 1 L,$0.00,$21.00,$0.00,0,0,Tienda
36731503008,Gatorade Lima Limon 500ml,$12.50,$15.00,$15.00,3,0,Tienda
36731322005,Gatorade Limonada 1l,$18.00,$21.50,$0.00,0,0,Tienda
36731502001,Gatorade Limonada 500 Ml,$0.00,$14.00,$0.00,0,0,- Sin Departamento -
36731501004,Gatorade Naranja 500ml,$12.50,$15.00,$15.00,0,0,Tienda
36731506009,Gatorade Ponche 500ml,$12.00,$15.00,$0.00,3,0,Tienda
36731106049,Gatorade Uva,$0.00,$16.00,$0.00,1,0,- Sin Departamento -
36731504005,Gatorade Uva 500ml,$12.50,$15.00,$15.00,2,0,Tienda
7501440000000,Gel Moco De Gorila,$23.00,$29.00,$0.00,0,0,Farmacia
7501440000000,Gel Moco De Gorila,$23.50,$29.00,$0.00,0,0,Farmacia
7501440000000,Gel Moco De Gorila,$22.00,$29.00,$0.00,1,0,Farmacia
7501440000000,Gel Moco De Gorila,$0.00,$29.00,$0.00,0,0,Farmacia
7503000000000,Gel Xtreme 250g Tran,$8.00,$10.00,$10.00,5,0,Farmacia
735257000000,Gelatina D Gary Vainilla Leche,$0.00,$10.00,$0.00,4,0,- Sin Departamento -
75009090,Gelatina Danny Danone 125,$0.00,$5.00,$0.00,2,0,Danone
75009083,Gelatina Dany 125g P,$0.00,$5.00,$0.00,3,0,Danone
75026196,Gelatina Dany 125g U,$0.00,$5.00,$0.00,4,0,Danone
75026202,Gelatina Dany Nara,$3.00,$4.00,$0.00,0,0,Tienda
735257000000,Gelatina Frambuesa,$7.50,$10.00,$0.00,3,0,Tienda
75009076,Gelatina Fresa 125,$0.00,$5.00,$0.00,3,0,Danone
735257000000,Gelatina Gari,$0.00,$10.00,$0.00,1,0,Tienda
735257000000,Gelatina Gari,$9.00,$11.00,$0.00,1,0,Tienda
735257000000,Gelatina Gary,$0.00,$10.00,$0.00,0,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$9.50,1,0,Tienda
735257000000,Gelatina Gary,$0.00,$10.00,$0.00,2,0,Tienda
735257000000,Gelatina Gary,$0.00,$10.00,$0.00,2,0,Tienda
735257000000,Gelatina Gary,$0.00,$9.50,$0.00,3,0,Tienda
735257000000,Gelatina Gary,$0.00,$10.00,$0.00,3,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$0.00,3,0,Tienda
735257000000,Gelatina Gary,$0.00,$9.00,$0.00,4,0,Tienda
735257000000,Gelatina Gary,$0.00,$10.00,$0.00,4,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$0.00,4,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$0.00,4,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$10.00,4,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$0.00,5,0,Tienda
735257000000,Gelatina Gary,$7.50,$10.00,$0.00,5,0,Tienda
735257000000,Gelatina Leche Condensada,$0.00,$10.00,$0.00,0,0,Tienda
735257000000,Gelatina Mandarina,$7.50,$10.00,$0.00,0,0,- Sin Departamento -
735257000000,Gelatina Nuez,$7.50,$10.00,$0.00,0,0,- Sin Departamento -
75003401,Gerber 2da Etapa,$0.00,$12.00,$0.00,3,0,Tienda
75003371,Gerber 2da Etapa,$0.00,$12.00,$0.00,1,0,Nestle
75003487,Gerber 2da Etapa,$0.00,$12.00,$0.00,1,0,Nestle
75003425,Gerber 2da Etapa,$0.00,$12.00,$0.00,2,0,Tienda
7501000000000,Gerber De Manzana,$9.00,$12.00,$0.00,1,0,Nestle
7501000000000,Gerber Durazno 100g,$0.00,$10.00,$0.00,4,0,Tienda
75003463,Gerber Frutas Mixtas,$0.00,$12.00,$0.00,2,0,Nestle
7501000000000,Gerber Frutas Mixtas 100g,$0.00,$8.00,$0.00,9,0,Tienda
7501000000000,Gerber Frutas Trop110g,$0.00,$10.00,$0.00,5,0,Tienda
75003456,Gerber Frutas Tropicales,$0.00,$12.00,$0.00,3,0,Nestle
7501000000000,Gerber Guayaba,$0.00,$10.00,$0.00,5,0,Tienda
7501000000000,Gerber Guayaba,$0.00,$12.00,$0.00,2,0,Nestle
7501000000000,Gerber Mango 2daEtap100,$0.00,$10.00,$0.00,2,0,Tienda
75003388,Gerber Manzana,$0.00,$12.00,$0.00,1,0,Nestle
7501000000000,Gerber Pera 100g,$0.00,$10.00,$0.00,7,0,Tienda
7501000000000,Gerber Platano 2daEtapa,$0.00,$10.00,$0.00,5,0,Tienda
7501000000000,Giro 95g,$0.00,$12.00,$0.00,3,0,Gamesa
7501030000000,Glade 400ml,$0.00,$40.00,$0.00,1,0,Tienda
7501030000000,Glade Frescura Matinal,$36.50,$44.00,$0.00,1,0,Detergentes
7501030000000,Glade Gel,$9.00,$12.00,$12.00,0,0,Tienda
7501030000000,Glade Manzana/Canela,$36.50,$42.00,$0.00,1,0,Tienda
7501030000000,Glade Vainilla,$36.50,$43.50,$0.00,1,0,Tienda
7501030000000,Golden Nuts Cacaguates 40,$0.00,$6.00,$0.00,5,0,- Sin Departamento -
7501030000000,Golden Nuts Enchilad,$0.00,$10.00,$0.00,0,0,Barcel
7501030000000,Golden Nuts Japones,$0.00,$15.00,$0.00,1,0,Barcel
757528000000,Golden Nuts Salados,$0.00,$10.00,$0.00,0,0,Barcel
7501030000000,Golden Nuts Salados 100g,$0.00,$10.00,$0.00,1,0,Barcel
7501040000000,Gran Centenario Azul 375ml,$90.00,$108.00,$0.00,0,0,vino
735257000000,Grosella,$7.50,$10.00,$0.00,0,0,Tienda
 GUAJILLO Q NO PICA,Guajillo Q No Pica,$95.00,$123.50,$0.00,0.03,0,Tienda
7501390000000,Guani Kiki,$0.00,$1.50,$0.00,5,0,Tienda
7501020000000,Guante 6,$14.00,$18.00,$18.00,0,0,Tienda
7501020000000,Guante 7.5,$0.00,$18.00,$0.00,0,0,Tienda
7501020000000,Guante 8,$0.00,$20.00,$0.00,0,0,Tienda
7501020000000,Guante 9,$14.00,$18.00,$18.00,0,0,Tienda
7501020000000,Guantes,$0.00,$18.00,$0.00,0,0,Tienda
7501020000000,Guantes,$14.00,$18.00,$18.00,0,0,Tienda
7501020000000,Guantes Vitex Verde,$14.00,$18.00,$0.00,0,0,Tienda
7501020000000,Guantes Vitex Verde,$14.00,$18.00,$18.00,0,0,Tienda
 GUAYABA,Guayaba,$16.00,$18.00,$0.00,0,0,Verdura
724869000000,Gummy Pop,$0.00,$1.00,$0.00,0,0,Dulces
 HUEVO,HUEVO,$19.00,$25.00,$23.00,0,0,Tienda
7501000000000,Habaneras Integrales,$0.00,$9.00,$0.00,7,0,- Sin Departamento -
7506110000000,Hallls Cereza,$0.00,$6.00,$0.00,4,0,Tienda
75051372,Halls 2�s,$0.00,$1.50,$0.00,0,0,Dulces
75051358,Halls 2�s,$0.00,$1.50,$0.00,0,0,Dulces
7622210000000,Halls Ceresa 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7622210000000,Halls Colors,$0.00,$6.00,$0.00,1,0,Dulces
7622210000000,Halls Frutos Rojos 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7506110000000,Halls Menta,$0.00,$6.00,$0.00,0,0,Dulces
7622210000000,Halls Menta 25.2g,$0.00,$5.00,$0.00,0,0,- Sin Departamento -
7622210000000,Halls Miel,$0.00,$6.00,$0.00,0,0,Dulces
7506110000000,Halls Miel,$0.00,$6.00,$0.00,2,0,Tienda
7622210000000,Halls Mora Azul,$0.00,$6.00,$0.00,5,0,Dulces
7622210000000,Halls menta,$0.00,$6.00,$0.00,0,0,Dulces
7506110000000,Hals Mora,$0.00,$6.00,$0.00,11,0,Tienda
7501070000000,Harina Arroz 500 G Tres,$0.00,$14.00,$0.00,1,0,Tienda
7501070000000,Harina De Arroz 250g3 Es,$0.00,$7.00,$0.00,6,0,Tienda
 HARINA,Harina De Trigo,$0.00,$14.00,$0.00,0,0,Nestle
7501020000000,Harina De Trigo,$11.00,$15.00,$0.00,1611.27,0,Tienda
7501070000000,Harina De Trigo 3 Es,$11.50,$15.00,$15.00,8,0,Tienda
7501070000000,Harina Hot Cakes,$21.00,$25.50,$23.00,11,0,Tienda
7501070000000,Harina Pastel Chocolate,$0.00,$25.00,$0.00,1,0,Tienda
7501070000000,Harina Pastel Vainilla,$0.00,$25.00,$0.00,0,0,Tienda
7501060000000,Harpic,$26.50,$31.50,$0.00,1,0,Tienda
7506310000000,Head And Shoulder,$44.50,$58.00,$0.00,0,0,Tienda
7506300000000,Head And Shoulders,$44.50,$58.00,$0.00,2,0,Tienda
7506200000000,Head And Shoulders Anticera,$44.50,$58.00,$0.00,0,0,Farmacia
7501000000000,Head And Shoulders Limpieza,$44.50,$58.00,$0.00,2,0,Farmacia
7506200000000,Head And Shoulders Manzana,$44.50,$58.00,$0.00,0,0,Farmacia
7501000000000,Head And Shoulders Proteccion,$44.50,$58.00,$0.00,0,0,Farmacia
7500440000000,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda
7500440000000,Head Ands Shoulders 375ml,$43.00,$52.00,$0.00,1,0,Tienda
7500440000000,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7500440000000,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7500440000000,Head Ands Shoulders 700ml,$70.00,$84.00,$0.00,1,0,Tienda
7501010000000,Head Shoulders,$0.00,$5.00,$0.00,0,0,Tienda
7506200000000,Head Shoulders,$0.00,$17.00,$0.00,1,0,Tienda
13000001243,Heinz,$11.00,$14.00,$0.00,0,0,Tienda
7501130000000,Helado Combinado,$0.00,$21.50,$0.00,0,0,Holanda
7501130000000,Helado Fressa,$0.00,$21.50,$0.00,0,0,Holanda
7501130000000,Helado Limon,$0.00,$21.50,$0.00,0,0,Holanda
7501000000000,Hot Cakes,$22.00,$26.00,$0.00,0,0,Tienda
7501030000000,Hot Nuts 95g,$0.00,$15.00,$0.00,0,0,Barcel
757528000000,Hot Nuts Abanero,$0.00,$9.00,$0.00,2,0,Barcel
757528000000,Hot-Nuts Fuego,$0.00,$7.00,$0.00,9,0,- Sin Departamento -
7501030000000,Hotkis,$0.00,$6.00,$0.00,2,0,Bimbo
7506160000000,Huevito Batman Chocolate,$0.00,$14.00,$0.00,3,0,Tienda
840004000000,Huevo Chocolate,$0.00,$14.00,$0.00,0,0,Dulces
7506160000000,Huevo Iron Man Chocolate,$0.00,$14.00,$0.00,2,0,Tienda
80051121,Huevo Kinder,$0.00,$16.00,$0.00,10,0,Dulces
80135692,Huevo Kinder Max,$14.00,$17.00,$0.00,6,0,Dulces
80741244,Huevo Kinder Original,$0.00,$16.50,$16.50,0,0,Dulces
7506030000000,Huevo Princeas,$0.00,$15.00,$0.00,0,0,Tienda
757528000000,Hut Nuts,$0.00,$10.00,$0.00,0,0,Barcel
7506110000000,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda
7506110000000,Infinity Chiclets Al,$7.50,$10.00,$10.00,0,0,Tienda
7501030000000,InsecticBaygC Y J429ml,$32.00,$41.50,$41.50,0,0,Tienda
7501040000000,Jabn Vel Rosita 350g,$11.00,$11.00,$0.00,9,0,Detergentes
7501030000000,Jabon  Amarillo Tepey400,$10.50,$10.50,$12.50,8,0,Detergentes
7501200000000,Jabon 123 900g,$0.00,$26.00,$0.00,4,0,Detergentes
7509550000000,Jabon Axion 250g Polvo,$5.00,$6.50,$6.50,6,0,Tienda
7506310000000,Jabon Camay ,$0.00,$13.00,$0.00,0,0,Tienda
7501010000000,Jabon Camay Pink 180g,$8.50,$13.50,$0.00,1,0,Detergentes
7501010000000,Jabon Escudo,$10.00,$13.00,$0.00,0,0,Detergentes
7509550000000,Jabon Palmolive ,$9.00,$13.00,$12.00,1,0,Tienda
7509550000000,Jabon Palmolive,$0.00,$13.00,$0.00,3,0,Detergentes
7509550000000,Jabon Palmolive 180g,$0.00,$15.00,$0.00,0,0,Tienda
7509550000000,Jabon Palmolive 180g,$0.00,$15.00,$0.00,1,0,- Sin Departamento -
7509550000000,Jabon Palmolive 180g,$0.00,$15.00,$0.00,3,0,- Sin Departamento -
7509550000000,Jabon Palmolive Avena,$0.00,$13.00,$0.00,3,0,Tienda
7509550000000,Jabon Palmolive Coco,$0.00,$13.00,$0.00,1,0,Tienda
7509550000000,Jabon Palmolive Men,$0.00,$13.00,$0.00,0,0,Detergentes
7509550000000,Jabon Palmolive Sensacion,$0.00,$13.00,$0.00,8,0,Tienda
7509550000000,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,2,0,Tienda
7509550000000,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,2,0,Tienda
7509550000000,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,5,0,Tienda
7509550000000,Jabon Palmolive Tocador,$9.00,$13.00,$12.00,7,0,Tienda
745819000000,Jabon Rosa Floral 350g,$0.00,$13.00,$0.00,7,0,Tienda
7501030000000,Jabon Rosa Zote 200g,$7.00,$7.00,$9.50,5,0,Tienda
7506310000000,Jabon Zest Delicadeza,$0.00,$13.00,$0.00,6,0,Tienda
7506310000000,Jabon Zest Dulzura,$0.00,$13.00,$0.00,4,0,Tienda
7506310000000,Jabon Zest Neutro,$0.00,$13.00,$0.00,4,0,Tienda
7506310000000,Jabon Zest Nutricion,$0.00,$13.00,$0.00,1,0,Tienda
7506310000000,Jabon Zest Renovacion,$0.00,$13.00,$0.00,3,0,Tienda
7506310000000,Jabon Zest Suavidad,$0.00,$13.00,$0.00,4,0,Tienda
7506310000000,Jabon Zest Vitalidad,$0.00,$13.00,$0.00,6,0,Tienda
7506310000000,Jabon Zezt Frescura,$13.00,$13.00,$0.00,3,0,Tienda
7501030000000,Jabon Zote Rosa 400g,$11.00,$13.00,$0.00,4,0,Detergentes
752216000000,Jaguar 12,$13.00,$15.50,$0.00,0,0,Tienda
 JAMAICA,Jamaica,$60.00,$90.00,$0.00,0,0,Tienda
 JAMON,Jamon Americanofud,$54.00,$85.00,$0.00,0,0,lacteos y embutidos
499,Jamon De Cerdo,$0.00,$20.50,$0.00,0,0,lacteos y embutidos
468,Jamon De Cerdo 1k,$0.00,$80.00,$0.00,0,0,lacteos y embutidos
437,Jamon De Pavo 1k,$0.00,$120.00,$0.00,0,0,lacteos y embutidos
451,Jamon De Pavo 250g,$0.00,$30.00,$0.00,0,0,lacteos y embutidos
444,Jamon De Pavo 500g,$0.00,$60.00,$0.00,0,0,lacteos y embutidos
475,Jamon De Puerco,$0.00,$41.00,$0.00,0,0,lacteos y embutidos
 JAMON VIRGINIA FUD,Jamon Virginia Fud,$78.00,$101.50,$0.00,0,0,lacteos y embutidos
7501000000000,Jarable Mapple Fresa,$0.00,$25.00,$0.00,0,0,Tienda
744886000000,Jarrito 2l Limon,$11.00,$15.00,$0.00,1,0,Refresco
744886000000,Jarrito 2l Mandarina,$15.00,$15.00,$0.00,8,0,Refresco
7503010000000,Jarrito 2l Manzana,$11.00,$15.00,$0.00,4,0,Refresco
744886000000,Jarrito 2l Pi�a,$11.00,$15.00,$0.00,4,0,Refresco
744886000000,Jarrito 2l Tamarindo,$11.00,$15.00,$0.00,1,0,Refresco
744886000000,Jarrito 2l Toronja,$0.00,$15.00,$0.00,0,0,Refresco
744886000000,Jarrito 600 Limon,$0.00,$7.00,$0.00,0,0,Refresco
744886000000,Jarrito 600 Toronja,$0.00,$7.00,$0.00,2,0,Refresco
7503010000000,Jarrito De Uva,$0.00,$15.00,$0.00,4,0,Refresco
744886000000,Jarrito Man 600ml,$6.00,$7.00,$0.00,2,0,Refresco
7503010000000,Jarrito Manz,$0.00,$7.00,$0.00,2,0,Refresco
744886000000,Jarrito Po�a 600ml,$0.00,$7.00,$0.00,1,0,Refresco
744886000000,Jarrito Tam,$0.00,$7.00,$0.00,1,0,Refresco
744886000000,Jarrito Tuti,$0.00,$7.00,$0.00,6,0,Refresco
7503010000000,Jarrito Uva 600ml,$0.00,$7.00,$0.00,4,0,Refresco
744886000000,Jarrto Tutifruti,$11.00,$15.00,$0.00,9,0,Refresco
6921100000000,Jelly,$1.00,$1.00,$1.00,0,0,Dulces
